LSOA,Predicted IMD Score
E01015448,9.981418
E01015450,15.800778
E01015451,7.444043
E01015458,3.4552
E01015460,17.398687
E01015461,14.435519
E01015462,12.262232
E01015463,5.064781
E01015464,3.9813383
E01015427,21.086102
E01015428,14.583751
E01015429,26.66723
E01015430,49.359188
E01015465,30.03634
E01015466,16.212643
E01015468,19.426836
E01032659,38.70544
E01032660,13.523361
E01032661,14.80334
E01032662,43.34648
E01015423,22.269213
E01015424,17.228678
E01015425,15.742968
E01015426,27.725946
E01015452,4.886204
E01015453,9.924873
E01015454,13.158736
E01015455,6.1239004
E01015459,2.8344457
E01015402,11.5829525
E01015403,9.921681
E01015404,4.561249
E01015405,7.028596
E01015406,8.270703
E01014985,4.7468967
E01014986,13.800548
E01014987,2.9338167
E01014988,3.6393125
E01014989,16.681063
E01014990,7.1404753
E01014991,24.253468
E01014992,3.9253862
E01014993,7.383313
E01014884,11.161397
E01014885,4.0761623
E01014929,12.809158
E01014930,6.1739664
E01014863,6.8946667
E01014864,6.218685
E01014962,12.924161
E01014963,6.5070667
E01014861,16.284914
E01014862,5.1960564
E01014953,10.447639
E01014954,19.19778
E01015014,3.3834627
E01015015,8.320775
E01015016,5.2922096
E01015017,11.927355
E01015018,10.3027
E01015019,20.052126
E01015020,26.324348
E01015021,8.475354
E01015022,10.509354
E01014886,16.52918
E01014887,2.0522249
E01014888,5.6776857
E01014889,6.912031
E01014872,7.485449
E01014874,6.667218
E01014876,6.1581125
E01014877,4.2765274
E01014879,9.909566
E01014881,4.4297733
E01015009,13.252394
E01015010,13.087305
E01015011,27.248497
E01015012,12.0975485
E01015013,8.231492
E01014946,23.385983
E01014947,11.030846
E01014948,34.018303
E01014949,9.8588915
E01014950,15.1359
E01014951,26.351088
E01014952,12.343897
E01014873,4.048811
E01014875,4.489376
E01014878,4.0636635
E01014880,7.0356264
E01014882,12.3417845
E01014883,6.8937855
E01014911,3.9147298
E01014912,4.849264
E01014913,3.2771738
E01014914,16.644703
E01014892,21.36576
E01014893,11.499186
E01014894,5.094158
E01014895,6.9591627
E01014896,7.7436457
E01014979,9.046379
E01014980,3.7172964
E01014982,9.905895
E01014983,18.40578
E01014984,17.434584
E01014998,12.558547
E01014999,3.210079
E01015000,12.5195
E01015001,5.5873814
E01014978,4.0612564
E01014981,10.258475
E01014996,5.8084497
E01033331,5.700983
E01033333,5.1072865
E01014904,23.762337
E01014905,12.524727
E01014906,26.325537
E01014907,12.280181
E01014908,7.394103
E01014909,12.152409
E01014910,13.3453865
E01014867,11.886223
E01014868,7.4733524
E01014994,18.05958
E01014995,6.3000965
E01033338,8.722285
E01033339,17.406233
E01014901,4.769121
E01014902,2.3888814
E01014903,6.711237
E01014965,5.979244
E01014964,4.221985
E01014966,4.366724
E01014967,4.5620003
E01014969,3.9557683
E01033334,5.339533
E01033336,3.4680173
E01014897,3.3499372
E01014898,9.776512
E01014899,12.577307
E01014900,10.797697
E01014959,14.058768
E01014960,17.895174
E01014961,17.712116
E01014968,28.074224
E01014865,14.320913
E01014869,9.004454
E01014870,12.477641
E01014871,13.147184
E01014890,13.050488
E01014891,15.325492
E01014955,8.676345
E01014956,9.994921
E01014957,7.1549664
E01014974,16.40261
E01014977,39.238487
E01014922,11.607236
E01014923,13.949706
E01014924,15.582013
E01014973,17.880417
E01014975,17.379236
E01014976,30.413153
E01014925,18.307505
E01014926,30.68523
E01014927,20.780573
E01014928,20.938215
E01014958,24.379177
E01014915,20.101677
E01015003,10.92232
E01015005,26.97037
E01015007,25.05883
E01015008,20.568697
E01014943,6.968789
E01014944,4.6414566
E01014972,9.374374
E01015002,12.404791
E01015004,12.446717
E01015006,18.218178
E01014936,14.11445
E01014938,12.653061
E01014939,17.394896
E01014940,4.9371243
E01014941,29.290106
E01014942,25.829807
E01014945,12.860383
E01014916,20.003675
E01014917,15.483986
E01014918,16.582222
E01014919,8.285309
E01014920,7.636793
E01014921,8.411953
E01014866,8.113015
E01014931,12.543576
E01014932,10.242918
E01014933,7.124795
E01014934,3.1458776
E01014935,10.367139
E01014937,6.9827986
E01015519,22.874624
E01015520,10.440823
E01015521,6.703391
E01015522,8.041271
E01015523,6.8046036
E01015524,9.982857
E01015543,41.450756
E01015544,57.93372
E01015545,59.52873
E01015546,57.3507
E01015513,11.301564
E01015514,9.816514
E01015515,4.6641674
E01015516,21.035313
E01015517,12.365662
E01015555,21.219685
E01015556,10.432594
E01015557,13.49055
E01015558,45.428772
E01015559,16.997961
E01015560,9.577551
E01015526,13.330678
E01015528,38.893665
E01015529,24.548666
E01015530,34.08744
E01015506,41.144413
E01015507,52.63267
E01015527,27.352724
E01015580,29.989819
E01015473,12.259541
E01015474,11.851039
E01015547,9.178287
E01015548,7.8440695
E01015549,12.047161
E01015550,11.656372
E01015551,12.055646
E01015552,9.74401
E01015553,14.17892
E01015554,15.517058
E01015508,38.27521
E01015509,23.906967
E01015510,31.513924
E01015511,26.375364
E01015562,10.47376
E01015563,4.2259483
E01015565,12.983051
E01015566,7.1002846
E01015578,26.189703
E01015579,16.72232
E01015581,15.0950365
E01015582,16.2059
E01032708,10.446499
E01032716,25.345333
E01015481,10.724327
E01015482,8.860132
E01015483,12.900391
E01015484,10.422658
E01015485,6.201598
E01015486,11.035349
E01015561,14.384521
E01015564,7.849801
E01015567,14.380668
E01015568,14.635577
E01015475,21.802462
E01015476,41.351803
E01015477,31.435755
E01015480,21.779076
E01015538,52.484467
E01015572,48.241413
E01015573,43.060856
E01015575,58.279163
E01015479,19.114145
E01015493,19.14172
E01015574,11.1958
E01015576,11.8956585
E01015499,5.2414665
E01015500,13.409762
E01015504,11.96361
E01015505,17.845531
E01015494,21.414421
E01015496,17.032688
E01015497,17.24476
E01032714,28.939804
E01032715,22.320932
E01015537,38.91291
E01015539,35.179035
E01015540,44.9498
E01015541,50.386295
E01015542,46.362503
E01015478,14.658463
E01015498,11.145034
E01015532,17.390652
E01032706,5.096266
E01032707,7.450612
E01015501,8.742765
E01015502,23.716057
E01015503,32.928883
E01015569,32.87744
E01015570,39.854603
E01015571,17.46068
E01015487,7.413209
E01015488,24.686457
E01015489,10.469901
E01015490,13.238568
E01015491,32.544
E01015492,23.323328
E01015533,8.234944
E01015534,7.1996098
E01015535,6.94149
E01015536,7.3336344
E01015583,8.49533
E01015584,9.890191
E01015585,14.409992
E01015586,9.151952
E01015587,22.244854
E01015588,13.835977
E01015525,10.049948
E01032700,4.679003
E01032703,7.2057104
E01032705,6.6801214
E01032709,7.9903603
E01032713,6.0482483
E01032701,5.9237833
E01032702,6.8287926
E01032704,7.99736
E01032711,7.747761
E01032712,11.767113
E01015471,4.472187
E01015472,8.482265
E01015512,3.7294881
E01015518,4.833391
E01032710,7.158061
E01015262,38.60559
E01015263,50.91041
E01015264,12.912915
E01015265,25.226698
E01015266,60.47934
E01015236,16.266335
E01015237,21.920498
E01015238,22.476488
E01015239,31.350302
E01015249,32.581356
E01015250,13.542038
E01015251,12.465351
E01015252,17.994549
E01015253,7.471322
E01015254,13.573237
E01015257,54.173264
E01015258,34.8194
E01015259,34.094917
E01015260,59.32188
E01015240,35.367466
E01015241,22.986788
E01015242,34.77903
E01015243,17.733685
E01015214,37.815147
E01015215,20.408031
E01015216,35.21131
E01015218,36.08431
E01015217,65.90942
E01015255,74.178535
E01015256,65.39045
E01015261,49.852985
E01015267,53.656654
E01015268,22.382114
E01015269,20.281134
E01015270,35.85162
E01015271,5.3209724
E01015224,20.061167
E01015225,24.506262
E01015226,8.199983
E01015227,10.906032
E01015228,31.710047
E01015230,9.135287
E01015202,23.421755
E01015203,12.5417185
E01015204,28.776585
E01015205,19.704535
E01015206,32.07262
E01015190,34.173557
E01015191,14.811758
E01015192,31.637016
E01015193,32.868664
E01015194,27.762383
E01015195,27.833912
E01015196,51.510796
E01015229,36.32629
E01015231,75.50823
E01015232,34.816986
E01015233,45.747856
E01015234,37.010754
E01015235,37.74546
E01015219,27.88969
E01015220,20.095379
E01015221,24.84665
E01015222,18.036396
E01015223,9.689942
E01015197,8.434769
E01015198,14.971746
E01015199,8.9613285
E01015200,23.040297
E01015201,11.795388
E01015183,25.06894
E01015184,17.637747
E01015185,27.481043
E01015186,46.57437
E01015187,18.09128
E01015188,22.359226
E01015189,30.864603
E01015244,17.401884
E01015245,21.778326
E01015246,20.818993
E01015247,25.150286
E01015248,39.10792
E01015207,20.08141
E01015208,6.7916994
E01015209,29.46571
E01015210,31.553686
E01015211,13.735717
E01015212,25.98822
E01015213,19.460411
E01031841,6.2841816
E01031868,11.494978
E01031873,10.228191
E01031874,4.3799477
E01031884,12.805513
E01031861,9.334857
E01031862,24.16147
E01031863,7.296686
E01031864,1.0988271
E01031865,8.334728
E01031866,10.866537
E01031869,17.59481
E01031870,8.617591
E01031871,11.394544
E01031850,13.434757
E01031851,24.56995
E01031852,11.767858
E01032688,6.1548586
E01032689,7.4092703
E01032692,10.117344
E01032693,9.202087
E01031853,15.675857
E01031854,27.515785
E01031855,4.6406116
E01031856,24.967863
E01031845,10.675364
E01031846,10.355668
E01031848,9.12651
E01031872,9.142301
E01031876,14.518147
E01031843,9.688721
E01031847,11.009527
E01031849,12.992607
E01031877,9.8826475
E01031844,9.667526
E01031857,14.846927
E01031858,8.862466
E01031883,7.358965
E01031842,7.6884766
E01031867,15.158335
E01031882,11.180111
E01031859,27.185394
E01031860,14.7666
E01031878,7.302928
E01031879,10.694081
E01031880,2.5458066
E01032697,20.409044
E01032698,16.534866
E01031887,9.478917
E01031934,9.221553
E01031935,8.295242
E01031936,20.468693
E01031885,7.398945
E01031947,22.236116
E01031948,4.1146736
E01031949,7.6443033
E01031954,7.2718983
E01031955,7.5671625
E01031956,14.005796
E01031962,4.052862
E01031886,9.050738
E01031892,9.416334
E01031893,8.906471
E01031894,10.339892
E01031957,12.45447
E01031958,8.844409
E01031959,6.717841
E01031960,6.5963087
E01031963,33.45606
E01031964,15.057284
E01031967,19.488
E01031969,4.59309
E01031944,13.869982
E01031946,4.1058273
E01031961,8.257518
E01031965,9.430045
E01031966,7.2552624
E01031968,6.410513
E01032699,10.421193
E01031939,9.3794775
E01031940,12.736436
E01031950,13.068518
E01031951,10.439214
E01031907,6.3904333
E01031910,12.2690115
E01031914,31.863861
E01031915,10.638004
E01031919,6.0166683
E01031920,12.302618
E01031905,4.1439342
E01031906,6.470723
E01031908,20.530367
E01031909,9.374103
E01031925,22.43354
E01031926,14.817698
E01031927,4.4388027
E01031911,29.30164
E01031912,26.698717
E01031913,7.482292
E01031917,24.30979
E01031918,9.866149
E01031928,36.681664
E01031891,14.214152
E01031904,10.079776
E01031937,19.880367
E01031938,12.503493
E01031916,20.132843
E01031921,2.5488927
E01031922,6.775259
E01031923,5.1812134
E01031924,6.6330843
E01031895,17.62472
E01031896,29.92193
E01031897,8.37117
E01031898,17.93737
E01032690,8.8843155
E01032691,15.191483
E01031900,11.672028
E01031901,21.867443
E01031902,11.814245
E01031903,5.1549263
E01031888,6.782319
E01031889,11.24617
E01031890,8.225798
E01031929,9.159509
E01031930,7.542157
E01031931,5.624693
E01031932,14.469479
E01031933,16.4178
E01031941,7.330037
E01031942,11.806607
E01031952,22.218922
E01031953,6.3739815
E01031988,7.423333
E01031998,8.68342
E01032026,9.311272
E01032696,16.415668
E01031989,18.380527
E01031996,19.01357
E01031997,6.3885336
E01031999,7.843565
E01031974,11.998321
E01031975,28.988777
E01031976,12.308304
E01031977,9.648592
E01031978,15.878895
E01031979,17.285198
E01032013,14.790839
E01032032,8.129352
E01032033,8.300129
E01032034,5.3467407
E01032010,15.966605
E01032035,10.209853
E01032036,20.702126
E01032037,20.968824
E01031984,2.0693433
E01031985,14.349863
E01031986,23.855165
E01032017,3.7724416
E01031980,24.191647
E01031981,37.383415
E01031982,18.671288
E01031983,30.958658
E01032018,4.9367085
E01032019,23.893343
E01032020,7.4223576
E01032025,15.032389
E01031990,17.069338
E01032004,17.64758
E01032027,12.689336
E01032038,11.281199
E01032039,8.493763
E01032040,19.12462
E01032001,14.019443
E01032002,13.278536
E01032003,18.32767
E01032024,11.720693
E01032014,26.175573
E01032015,14.691507
E01032016,7.656952
E01032021,9.046416
E01032000,9.735322
E01032011,8.647415
E01032012,7.269429
E01032008,19.317709
E01032009,7.005743
E01032022,18.473774
E01032005,7.7425156
E01032006,5.510948
E01032007,6.0790176
E01032023,38.35619
E01031970,7.444811
E01031971,11.536081
E01031972,6.6569166
E01032041,5.9541645
E01032042,10.308545
E01031991,12.425643
E01032029,14.652309
E01032030,17.335062
E01032031,12.155877
E01031973,8.554275
E01031992,7.3204517
E01031993,8.536144
E01031994,7.554389
E01031995,10.022326
E01032063,18.012436
E01032064,36.63837
E01032065,15.906883
E01032073,10.964089
E01032074,12.361847
E01032043,9.22437
E01032044,6.91862
E01032057,8.058747
E01032070,32.696056
E01032071,9.458065
E01032072,5.4080315
E01032062,36.59133
E01032066,18.051897
E01032067,9.340308
E01032068,21.173618
E01032069,7.824875
E01032058,8.188063
E01032059,9.104129
E01032060,6.2122393
E01032061,7.4283037
E01032045,3.4241369
E01032046,8.16399
E01032047,6.0660553
E01032048,20.627743
E01032049,6.3416634
E01032050,9.173902
E01032077,8.706171
E01032078,13.945504
E01032079,11.685477
E01032080,4.477295
E01032085,12.653338
E01032086,38.045067
E01032087,24.12099
E01032099,5.9278316
E01032100,10.510105
E01032101,26.989363
E01032102,10.218422
E01032096,46.488556
E01032097,4.4618645
E01032098,14.727783
E01032092,7.1796303
E01032093,29.442142
E01032094,24.365389
E01032095,9.890432
E01032088,10.182246
E01032089,23.321127
E01032090,17.143066
E01032091,15.323473
E01032053,7.379261
E01032083,15.666704
E01032084,10.791592
E01032052,11.756593
E01032054,18.711882
E01032055,7.349017
E01032056,12.47539
E01032121,17.074377
E01032115,28.621737
E01032116,13.043163
E01032117,16.58542
E01032118,34.40306
E01032119,14.304381
E01032694,12.867471
E01032695,14.081393
E01032104,25.435759
E01032105,9.005757
E01032107,6.550911
E01032108,16.188828
E01032110,8.22102
E01032111,24.090696
E01032112,8.921245
E01032113,22.268223
E01032103,18.54396
E01032106,5.709675
E01032109,15.713087
E01032114,15.377748
E01032051,11.36525
E01032075,16.088333
E01032076,12.421154
E01032081,17.851538
E01032082,18.314127
E01019902,15.188398
E01019938,19.933142
E01019967,18.452394
E01019927,34.623592
E01019932,26.637972
E01019933,19.900244
E01019934,13.591743
E01019928,16.041813
E01019929,12.274025
E01019930,12.251854
E01019931,5.4689083
E01019925,11.408225
E01019959,18.58168
E01019960,11.762853
E01019962,16.594173
E01032628,16.039103
E01019886,18.645779
E01019887,22.38861
E01019888,15.5105
E01019889,13.360783
E01019966,9.095991
E01019891,16.288904
E01019892,11.41553
E01019893,17.083109
E01019903,17.6733
E01019899,11.474269
E01019900,6.019953
E01019935,15.413841
E01019936,15.744595
E01019961,13.717661
E01019939,7.669054
E01019940,2.9072034
E01019942,17.619017
E01019943,8.949891
E01019944,11.120919
E01019890,14.761716
E01019901,17.842196
E01019951,9.034215
E01019946,7.524809
E01019947,24.784061
E01019948,11.769296
E01019949,10.265224
E01019950,16.890081
E01019952,8.481212
E01019953,9.177883
E01019954,13.902767
E01019955,12.78296
E01019956,7.4125566
E01019957,3.725105
E01019958,10.797318
E01019937,6.5765715
E01019945,15.3672905
E01019963,7.87315
E01019898,15.13249
E01019964,7.8400536
E01019965,12.262573
E01019904,22.214521
E01019905,3.958473
E01019906,12.421289
E01019907,9.53168
E01019908,9.72359
E01019909,7.5404243
E01019910,8.353274
E01019911,9.8237295
E01019894,6.580738
E01019895,1.5279901
E01019896,5.8511543
E01019897,14.097653
E01019920,17.06346
E01019921,9.932017
E01019922,27.799675
E01019923,18.878716
E01019924,20.476807
E01019916,30.504536
E01019917,19.687057
E01019918,25.361053
E01019919,28.440628
E01019912,16.783092
E01019913,9.635809
E01019914,32.33656
E01019915,10.56869
E01019998,5.5037556
E01019999,7.6412992
E01020001,13.986719
E01033233,11.450575
E01019990,39.68593
E01019991,24.419203
E01019993,9.455382
E01020000,31.892628
E01020007,15.396804
E01019992,22.433758
E01020002,23.178465
E01020003,12.1799135
E01020004,8.942174
E01020005,30.038033
E01019997,15.541458
E01020019,14.00939
E01020020,19.002464
E01020021,14.5564575
E01020022,37.618145
E01019980,18.763176
E01019982,14.597363
E01019983,9.452754
E01019984,8.052015
E01019985,31.333601
E01019987,15.512834
E01019989,13.500942
E01020006,14.831417
E01020008,14.434295
E01020009,10.370735
E01019986,10.851155
E01020036,18.546667
E01020037,34.69371
E01020039,38.57637
E01020040,21.94333
E01019994,22.35079
E01019995,49.68964
E01020016,38.3315
E01020017,18.306791
E01020018,35.274384
E01019996,17.585878
E01020023,10.414132
E01020024,6.6596775
E01020025,10.32576
E01019975,33.71435
E01020029,16.911304
E01020030,22.434635
E01020031,17.482334
E01020032,25.131842
E01020026,5.2502785
E01020027,18.742235
E01020035,4.9963875
E01020038,10.6740885
E01033232,7.230158
E01033234,6.0347815
E01019973,16.36098
E01019974,21.309355
E01019976,13.915363
E01019977,16.839088
E01019981,22.75934
E01019988,15.262237
E01020010,29.090199
E01020013,26.84201
E01020014,45.68722
E01020015,44.20601
E01019968,14.502797
E01019969,20.741915
E01019970,11.7769575
E01019971,14.4335985
E01019972,18.838629
E01020011,14.467702
E01020012,29.043913
E01020033,11.076275
E01033235,8.607418
E01033236,9.060631
E01020046,20.658535
E01020049,18.952372
E01020050,20.229197
E01020077,20.011555
E01020047,12.894696
E01020051,8.285344
E01020066,7.0726786
E01020080,6.60927
E01020063,13.879956
E01020074,18.095306
E01020075,12.241233
E01020052,26.333176
E01020053,22.764673
E01020065,21.519539
E01020067,30.805187
E01020048,30.404377
E01020078,31.486992
E01020079,29.074656
E01020081,23.676786
E01020045,16.820087
E01020059,13.992178
E01020062,6.3217726
E01020064,18.4058
E01020054,10.127126
E01020055,31.197638
E01020057,29.157864
E01020058,7.652337
E01020043,14.866134
E01020044,15.932774
E01020056,15.818786
E01020071,14.059929
E01020072,22.144194
E01020073,26.159529
E01020076,18.453186
E01020082,20.472912
E01020068,17.23723
E01020069,17.483076
E01020070,21.709785
E01020083,14.244369
E01020041,22.994507
E01020042,6.063259
E01020060,18.24152
E01020061,9.117187
E01020111,52.165524
E01020112,45.43108
E01020114,31.45365
E01020115,23.817312
E01020099,14.738131
